,x_nose,y_nose,c_nose,x_left_eye,y_left_eye,c_left_eye,x_right_eye,y_right_eye,c_right_eye,x_left_ear,y_left_ear,c_left_ear,x_right_ear,y_right_ear,c_right_ear,x_left_shoulder,y_left_shoulder,c_left_shoulder,x_right_shoulder,y_right_shoulder,c_right_shoulder,x_left_elbow,y_left_elbow,c_left_elbow,x_right_elbow,y_right_elbow,c_right_elbow,x_left_wrist,y_left_wrist,c_left_wrist,x_right_wrist,y_right_wrist,c_right_wrist,x_left_hip,y_left_hip,c_left_hip,x_right_hip,y_right_hip,c_right_hip,x_left_knee,y_left_knee,c_left_knee,x_right_knee,y_right_knee,c_right_knee,x_left_ankle,y_left_ankle,c_left_ankle,x_right_ankle,y_right_ankle,c_right_ankle,frame
74,0.29076755,0.4961831,0.25596964,0.2863592,0.4817408,0.265083,0.29018053,0.5126392,0.23756194,0.28749925,0.46759176,0.56031644,0.29250413,0.54238164,0.40031603,0.3268796,0.39415896,0.59765524,0.32214797,0.59948003,0.6077073,0.50276995,0.38634786,0.65219307,0.48488683,0.66458464,0.5139246,0.5555728,0.4145627,0.10807334,0.56378055,0.6356871,0.1098965,0.5456549,0.481524,0.60748535,0.53007007,0.6430918,0.47400904,0.7135872,0.40541035,0.4763346,0.72427267,0.6709727,0.47295505,0.95627856,0.37130126,0.4093873,0.92717385,0.6640043,0.36368862,74
75,0.28459847,0.4987759,0.3137565,0.27524465,0.48225665,0.2518335,0.28212738,0.51725054,0.23040257,0.27357766,0.46766257,0.32846355,0.28070384,0.5497119,0.5093912,0.3088131,0.3942016,0.55311626,0.30432552,0.6043835,0.57385874,0.48823988,0.3833632,0.757779,0.46950132,0.66298646,0.48448646,0.55601907,0.420575,0.06387705,0.57201666,0.6628084,0.13298847,0.5321997,0.48345003,0.60458684,0.51348734,0.6443503,0.49222624,0.7010624,0.40798843,0.48274377,0.7177328,0.6731879,0.59456825,0.95767045,0.37392652,0.4913803,0.92338026,0.65898055,0.54530466,75
76,0.27493137,0.49787813,0.30719596,0.26774007,0.48480576,0.26964214,0.2715285,0.51503855,0.21993023,0.26717988,0.46756017,0.52004683,0.26724723,0.5515377,0.55030966,0.29947168,0.3978492,0.7066959,0.29350615,0.605603,0.69686824,0.47613317,0.3838017,0.7634022,0.4488837,0.66325617,0.49211124,0.525512,0.42749524,0.041710168,0.53479475,0.63873684,0.09907203,0.51070356,0.4878274,0.6171422,0.4929189,0.649981,0.519976,0.7049126,0.39910996,0.586823,0.7140702,0.6662547,0.45409122,0.96195287,0.3698287,0.5982042,0.9275846,0.6538749,0.59965754,76
77,0.2621581,0.49654517,0.36585665,0.2545589,0.4816513,0.28639412,0.25540626,0.5145912,0.23114617,0.2529889,0.46564525,0.45580477,0.24973106,0.54621017,0.42833906,0.2891183,0.394029,0.6872411,0.27752286,0.60526884,0.7631041,0.46398932,0.38279444,0.78328645,0.42616493,0.66139483,0.4292329,0.5141418,0.43212223,0.05969399,0.54342926,0.6567485,0.14306383,0.4868867,0.48698688,0.61680424,0.46749872,0.6486718,0.47470444,0.6965889,0.40318894,0.64870286,0.6991544,0.6612869,0.6477119,0.9581852,0.36884984,0.6255826,0.92045236,0.6564465,0.5936097,77
78,0.23557404,0.4997447,0.39383936,0.22765324,0.4836205,0.29561496,0.22868626,0.5158863,0.2889918,0.22899154,0.4646461,0.511768,0.22673684,0.5439148,0.31580752,0.26587874,0.3924439,0.6230234,0.26411763,0.6089238,0.6600877,0.44787583,0.37846816,0.78332,0.4174537,0.65416974,0.45670342,0.4203741,0.46205541,0.29363844,0.5147525,0.63804775,0.1371608,0.46762145,0.48665556,0.63096553,0.44915438,0.6488073,0.5314156,0.6939961,0.40205956,0.7022388,0.6739795,0.6637164,0.6405618,0.9667232,0.36905572,0.5712006,0.927719,0.6604074,0.66563535,78
79,0.23545805,0.4920118,0.30753568,0.22611555,0.47755826,0.26274252,0.22757715,0.5128982,0.17973803,0.21897724,0.46051738,0.3859784,0.22063772,0.54416347,0.5315182,0.24996084,0.39664385,0.4714645,0.25098485,0.6044583,0.6278728,0.42813072,0.38054985,0.62805057,0.40083915,0.6567847,0.4874889,0.32904726,0.37228414,0.28236312,0.50636685,0.65269923,0.13808236,0.4609824,0.48814362,0.54001325,0.4378162,0.6395042,0.56938696,0.6880364,0.40358794,0.5464083,0.6658472,0.65736413,0.5635723,0.9600891,0.36852026,0.53505343,0.9250762,0.65588814,0.64410925,79
80,0.22205082,0.4855842,0.24712682,0.20992887,0.4697885,0.27398118,0.21018015,0.50918674,0.19071966,0.20710504,0.46199378,0.44956008,0.20583147,0.5453187,0.5377798,0.23745397,0.40460786,0.5195304,0.23423254,0.60455453,0.68987703,0.41727456,0.3794844,0.611716,0.3838309,0.65882367,0.4860731,0.3064267,0.3740947,0.32406238,0.47866106,0.641086,0.14909443,0.44600862,0.4863572,0.53419197,0.42347082,0.63820255,0.60113907,0.6873373,0.4030462,0.63557374,0.6561022,0.6531264,0.6070026,0.96899647,0.3677661,0.5541253,0.924828,0.65425515,0.69832635,80
81,0.20099291,0.48579177,0.3068108,0.19181196,0.47054225,0.36604586,0.19146192,0.50870943,0.2597212,0.18913478,0.45748794,0.32439277,0.18782018,0.5447654,0.49825022,0.21825312,0.39102167,0.6367699,0.21656822,0.60422134,0.7322171,0.39834148,0.37911794,0.6860498,0.37323126,0.6643854,0.5485145,0.36977768,0.44025156,0.20885307,0.4673972,0.6291851,0.15315776,0.42853564,0.4823652,0.6397925,0.41478035,0.6393162,0.6383834,0.6805789,0.40195966,0.7251539,0.6557997,0.6525413,0.6933956,0.9671072,0.36652896,0.63383055,0.92742866,0.6545045,0.73925376,81
82,0.17427212,0.49747694,0.41903257,0.16787249,0.4817704,0.3405835,0.1688891,0.5155867,0.29992697,0.16744123,0.4685861,0.534788,0.16470417,0.54355466,0.36019403,0.19637536,0.39103943,0.6294426,0.19571698,0.60221565,0.7237114,0.38022137,0.37575063,0.69369626,0.35577032,0.66166997,0.60720783,0.3568167,0.46086997,0.4839039,0.4208712,0.6113491,0.11034423,0.40810153,0.4810997,0.68728125,0.39899212,0.63381106,0.700151,0.6758348,0.40049213,0.691851,0.65998995,0.65320337,0.74775666,0.9681279,0.36823016,0.67916167,0.93683517,0.64891255,0.6169549,82
83,0.14448525,0.50966376,0.47890514,0.14056818,0.49842983,0.5442489,0.14377752,0.52279896,0.5716698,0.1408808,0.47647178,0.6328907,0.14440244,0.5440666,0.49021742,0.16581264,0.39438832,0.62192726,0.17473438,0.61780477,0.7050537,0.3649579,0.37512773,0.6305506,0.35029697,0.66375047,0.8159331,0.33374494,0.44364008,0.28653306,0.4216022,0.610482,0.1340986,0.38707918,0.48074386,0.7045806,0.38275918,0.6257321,0.7053089,0.66506696,0.3989181,0.7702388,0.6506681,0.65198874,0.72144186,0.96967745,0.36839598,0.6917671,0.93691105,0.64467955,0.68387663,83
84,0.12716389,0.5081757,0.5424531,0.122993484,0.49616954,0.5632039,0.12540603,0.5208204,0.5157993,0.12540907,0.47367936,0.6562729,0.13037744,0.54181963,0.47866774,0.15177113,0.39180034,0.73833454,0.15782157,0.6156211,0.8691695,0.3427443,0.37392598,0.6868437,0.33324322,0.66746163,0.8125267,0.32960442,0.45684016,0.42711022,0.36932123,0.57811296,0.19149399,0.38207647,0.4736341,0.7273917,0.37545404,0.6186363,0.659873,0.65722764,0.3981477,0.75631964,0.65471256,0.6442201,0.6840999,0.95983744,0.3663634,0.7547951,0.96800274,0.6441848,0.7620322,84
85,0.10677405,0.5021928,0.4400023,0.105442874,0.49158034,0.51337624,0.10424202,0.513489,0.48102146,0.11106759,0.4675747,0.54639757,0.10995852,0.54162765,0.43051103,0.13475873,0.39464316,0.55915546,0.13292831,0.6210266,0.5543871,0.32754922,0.37294516,0.7757472,0.3186368,0.6668419,0.85084665,0.32779372,0.46443087,0.4012296,0.3323142,0.54544234,0.32133454,0.38382822,0.46583447,0.77980494,0.37458333,0.61416423,0.7550602,0.66529286,0.39165908,0.6631244,0.6602346,0.6419217,0.58714116,0.9627682,0.36901182,0.7467332,0.97441816,0.642316,0.71535975,85
86,0.0865231,0.4962072,0.35454574,0.081304744,0.48046312,0.4912015,0.07805949,0.5121777,0.36116233,0.08861061,0.4593745,0.46918628,0.08284642,0.5398406,0.41608107,0.123163536,0.38967258,0.7136035,0.121037126,0.6210251,0.5767741,0.31019473,0.36886716,0.7919502,0.30719817,0.66734314,0.9083704,0.3059238,0.47191036,0.5045445,0.30639258,0.5509064,0.3609136,0.38415366,0.45348054,0.76228684,0.37558538,0.6010152,0.7236481,0.6706656,0.38888413,0.60118645,0.6589687,0.6369594,0.7251905,0.9628575,0.3670761,0.7445245,0.9692352,0.6422234,0.70188457,86
87,0.064413205,0.50886387,0.5114764,0.061270386,0.49387902,0.53884995,0.06031636,0.52328795,0.48410875,0.0691762,0.46605515,0.459456,0.0679382,0.5532876,0.73275965,0.1070503,0.3917136,0.78078073,0.10867413,0.62536585,0.72532475,0.2979214,0.36991304,0.8307436,0.2923208,0.6628638,0.91000056,0.3110131,0.47148857,0.44552085,0.3046419,0.55246377,0.35071853,0.37199205,0.44012743,0.8006157,0.36968458,0.591043,0.6821821,0.6691148,0.39041507,0.64768517,0.6553729,0.6299031,0.7213002,0.96616685,0.37015694,0.76536775,0.9543148,0.63975006,0.7341156,87
88,0.04755646,0.5062322,0.46840817,0.043394458,0.49022302,0.49276564,0.045142084,0.5230004,0.44832304,0.050823264,0.46660239,0.6182608,0.052921407,0.55648476,0.6630671,0.08758261,0.38900456,0.6185535,0.093912795,0.6212387,0.6742137,0.2873218,0.36133057,0.7326963,0.2926498,0.66348946,0.9231843,0.3118233,0.4701606,0.4390924,0.309196,0.54772717,0.28664905,0.37335485,0.43592152,0.78301245,0.3694576,0.5877807,0.81955826,0.67132425,0.38840574,0.6080539,0.65816975,0.6183053,0.5645373,0.96555084,0.37115106,0.7766239,0.9724836,0.6286864,0.70281136,88
89,0.038105566,0.50286174,0.38651296,0.032870844,0.48580796,0.4855028,0.033296373,0.52078927,0.51377594,0.043356698,0.45814976,0.4592014,0.044625998,0.553599,0.69063056,0.07508692,0.38251102,0.7487619,0.09036106,0.62175477,0.7759173,0.2758249,0.3622175,0.8512589,0.27972293,0.66085243,0.8094828,0.29856133,0.46366227,0.42082724,0.2912069,0.55754215,0.3441049,0.3573812,0.43057793,0.7818451,0.35599905,0.58448946,0.8172035,0.66945857,0.38971016,0.5993904,0.6511403,0.6140548,0.67862546,0.97070235,0.36992535,0.6701329,0.96522474,0.6285536,0.7708438,89
90,0.022304846,0.5078907,0.36172575,0.01668045,0.4873979,0.44229978,0.0147280805,0.5206848,0.41479138,0.029538615,0.45792866,0.5132246,0.029239304,0.5517651,0.61322135,0.07143535,0.37659556,0.6530038,0.087155595,0.62298274,0.7529867,0.2695533,0.35624146,0.81869507,0.27174234,0.6581705,0.91402435,0.29288757,0.45866764,0.46493647,0.2919227,0.5603043,0.2552666,0.3613674,0.4280253,0.7731925,0.35777256,0.5763966,0.69172144,0.6706885,0.3892547,0.6028912,0.65676904,0.60483634,0.7253806,0.96708655,0.3714343,0.66740143,0.95424664,0.6300186,0.7145452,90
91,0.009405487,0.5040263,0.44134757,0.004495978,0.4838415,0.35818166,0.0048957616,0.51814926,0.38373035,0.009594293,0.45618308,0.34766272,0.012385323,0.5414691,0.49592844,0.06275831,0.3745862,0.5478423,0.079091474,0.6169012,0.64183635,0.2599264,0.35221538,0.8164129,0.26876238,0.6599163,0.72178614,0.29758275,0.4438485,0.53011394,0.27882347,0.5526746,0.3728111,0.36140546,0.42682478,0.79599303,0.3597244,0.5732944,0.6860503,0.67003196,0.3894337,0.6223476,0.65611476,0.5981425,0.6845833,0.9677643,0.36872554,0.7118374,0.9557594,0.6250496,0.6831374,91
92,0.0082262065,0.49467918,0.52745605,0.0034002205,0.47823584,0.3216221,0.0033700257,0.5140044,0.35958984,0.0059371423,0.448546,0.37434238,0.00864921,0.538604,0.47169235,0.06786069,0.3746463,0.83961403,0.075098306,0.616236,0.88500524,0.25577837,0.35795754,0.713974,0.2653096,0.6589482,0.6664507,0.2988187,0.42813396,0.53006047,0.2784902,0.56121826,0.29481572,0.3556987,0.42867243,0.78647894,0.35605177,0.571471,0.6670885,0.65622747,0.3907097,0.66650134,0.6587083,0.5974025,0.6522095,0.96033394,0.36847293,0.50242215,0.96204495,0.6256832,0.6637198,92
93,0.0075937156,0.50197077,0.40526834,0.0025008167,0.4805126,0.30192307,0.0031608602,0.5184903,0.3806453,0.007203783,0.45532697,0.39015305,0.0104587935,0.5414102,0.5386487,0.0662191,0.37323338,0.8341552,0.07627355,0.6137174,0.89827263,0.2529023,0.34723186,0.7035591,0.26297298,0.6522789,0.9177029,0.28862378,0.43072116,0.45332596,0.27685365,0.57008356,0.21254234,0.35442433,0.4272227,0.77685463,0.35490274,0.5700145,0.6320406,0.65373766,0.3928982,0.70011747,0.65499604,0.5946697,0.6206708,0.9671089,0.36863,0.7198374,0.9552722,0.6254256,0.6907333,93
94,0.0045926427,0.49327654,0.49797106,-0.001979776,0.47301662,0.38160118,-0.0011430018,0.5097222,0.3778191,0.0009840849,0.44654506,0.3263428,0.006418954,0.5371685,0.45017156,0.06713187,0.36882538,0.8553017,0.07225736,0.6094302,0.8777495,0.25594535,0.34981495,0.7857808,0.2619245,0.65007913,0.91569144,0.30162677,0.42664024,0.523147,0.26397443,0.5560001,0.4028476,0.3561176,0.42253202,0.7967905,0.35290182,0.5678264,0.8113775,0.65760314,0.39214504,0.6629582,0.65649134,0.59331274,0.61054415,0.95827067,0.36857444,0.5188991,0.95728177,0.62519646,0.5632731,94
95,0.0054860525,0.49457037,0.50270873,-0.00064836565,0.4748752,0.3791156,-0.00016296764,0.51001096,0.40378255,0.0014181901,0.4475323,0.3648338,0.006499406,0.5313815,0.5532389,0.06307788,0.36575186,0.73277825,0.071424104,0.6090657,0.87954116,0.25510746,0.34926528,0.7773186,0.26193124,0.6476511,0.92007774,0.3007698,0.42668122,0.5107549,0.27333912,0.5588946,0.2635006,0.35645837,0.42157978,0.79351145,0.35389835,0.5665945,0.80449575,0.65815115,0.3910596,0.641309,0.65135884,0.5958761,0.83677435,0.9670814,0.3680976,0.6668962,0.96677804,0.6272076,0.66026753,95
96,0.0027927728,0.49217814,0.4268853,-0.004297248,0.4710799,0.31540725,-0.0035493716,0.50953853,0.32433125,-0.0042858007,0.4450806,0.27016386,0.0009358043,0.5314419,0.4882749,0.05713118,0.36693126,0.79584605,0.06717512,0.6092708,0.8509412,0.24711227,0.34594378,0.6805686,0.25897413,0.6461655,0.90656203,0.2973665,0.42234862,0.5481931,0.2690553,0.5612376,0.29437453,0.35696656,0.4216133,0.79543555,0.35550007,0.5674175,0.81707704,0.65421426,0.39258653,0.67538476,0.6502528,0.59622276,0.8343786,0.96519744,0.3676042,0.68403816,0.95528305,0.6256369,0.6006596,96
97,0.0024500198,0.49285227,0.46632332,-0.004918317,0.47282767,0.35091776,-0.0045221373,0.5086465,0.32693455,-0.0047323355,0.45227358,0.30976215,-0.0005282356,0.5299735,0.5127138,0.056964263,0.36482376,0.8112006,0.06441589,0.60887367,0.8290397,0.2524867,0.3492214,0.78186095,0.2562735,0.64418954,0.9071173,0.28823322,0.43287277,0.3867307,0.26968294,0.5583178,0.25301278,0.35593566,0.42149633,0.79763705,0.35379845,0.56627154,0.8218454,0.6498425,0.393283,0.6470237,0.64795053,0.5967634,0.82501936,0.9566902,0.3677438,0.52313614,0.96646345,0.6281582,0.6275202,97
98,0.0018827864,0.49157208,0.48425612,-0.005693513,0.4716177,0.3369564,-0.0050140144,0.50742567,0.3325147,-0.0056608217,0.44552094,0.31830922,-0.00039373277,0.5299098,0.53275824,0.0568986,0.3651738,0.82696915,0.06446509,0.6081477,0.83834314,0.25286967,0.34657463,0.7990859,0.25442353,0.6447537,0.9066726,0.28803682,0.43220842,0.37764612,0.26421934,0.5618261,0.26675802,0.35821587,0.4206123,0.80912673,0.35551858,0.56563735,0.8250599,0.6509906,0.39168656,0.6469921,0.64847386,0.59627783,0.8323031,0.9570169,0.36812565,0.52006066,0.95998335,0.6280861,0.66154385,98
99,0.0015523856,0.4906118,0.47152,-0.0059403656,0.46984407,0.31546798,-0.00483063,0.50738984,0.31482407,-0.0055035143,0.44365972,0.3167581,-0.00018851538,0.5294628,0.5261545,0.059168756,0.36326715,0.82853746,0.06541102,0.60835737,0.8533073,0.2585497,0.3484797,0.82047343,0.2531855,0.64534914,0.9042587,0.28285772,0.4409674,0.44347155,0.25638866,0.5574993,0.29451767,0.3593132,0.42266124,0.8057067,0.3551156,0.5655363,0.81901425,0.6501611,0.39193517,0.6361047,0.64887977,0.5967785,0.82736474,0.95671713,0.3693396,0.51616514,0.9641341,0.62974036,0.64625394,99
100,0.0020371524,0.49040014,0.4711761,-0.0050308555,0.46908018,0.3069779,-0.004195736,0.50739455,0.32071424,-0.004644149,0.44276893,0.32985836,8.608514e-05,0.52929616,0.5245083,0.058212396,0.36054313,0.8344991,0.06605918,0.6087135,0.85846657,0.25570998,0.34587812,0.81301504,0.25352716,0.64407337,0.8982061,0.2836246,0.4381323,0.44922808,0.25623217,0.5620444,0.3320964,0.3591443,0.42094064,0.7984717,0.35532385,0.56290627,0.80324614,0.6529117,0.39339364,0.68031013,0.64922655,0.59346056,0.5822387,0.9549084,0.36925218,0.5417793,0.9635479,0.62949765,0.65268695,100
101,0.0016770664,0.49171638,0.44279966,-0.0058216895,0.47070128,0.28200278,-0.0050326744,0.5081185,0.33955804,-0.006375085,0.44412813,0.3082022,-0.0013667563,0.5291012,0.5476401,0.059680827,0.36080766,0.83839726,0.06429437,0.6075804,0.83834213,0.25385576,0.34599197,0.79675525,0.253713,0.6436659,0.8901906,0.28064913,0.43772304,0.43114975,0.2508939,0.5630461,0.30273905,0.3615007,0.4204057,0.81052434,0.35729617,0.5618155,0.8106955,0.6522396,0.39453396,0.69337296,0.64700115,0.59595203,0.8180169,0.95620555,0.3693243,0.5401423,0.9653367,0.62874097,0.65349185,101
102,0.0007648889,0.49456996,0.45746288,-0.007523642,0.4739365,0.27084884,-0.006491199,0.50957334,0.3424952,-0.008839031,0.45323431,0.2577425,-0.0039741443,0.52901834,0.47517082,0.054428093,0.3608991,0.8163315,0.06160848,0.6064292,0.80682254,0.24994062,0.3437148,0.76942873,0.25266135,0.64457995,0.9001959,0.2867725,0.4316486,0.38809916,0.2524496,0.5659254,0.35235232,0.35887212,0.41690952,0.81121963,0.35605955,0.5602893,0.80300975,0.6521816,0.39505976,0.7133871,0.6493525,0.5939229,0.57300436,0.95518696,0.37170696,0.5414161,0.9611761,0.631225,0.67024815,102
103,0.0015305405,0.49378842,0.47144625,-0.0059175994,0.47236198,0.2939078,-0.0043903366,0.5100639,0.3414782,-0.0067683263,0.4458042,0.30126944,-0.0012210474,0.52999467,0.5009477,0.05315364,0.36200845,0.7972929,0.062911525,0.6066565,0.82770956,0.24631982,0.34166726,0.7135565,0.25196213,0.64524895,0.9000075,0.2838393,0.42858493,0.4356709,0.2488434,0.5632307,0.29412296,0.35761082,0.41802475,0.8040739,0.35463044,0.5617818,0.8029756,0.6542345,0.39532763,0.74421585,0.64819956,0.59187186,0.5610909,0.9529447,0.3692374,0.5636225,0.95912194,0.6303549,0.637972,103
104,0.0010014179,0.49173063,0.46343228,-0.0064376406,0.47071835,0.2957835,-0.004857734,0.50749433,0.32957184,-0.006853954,0.44461954,0.30581018,-0.001036929,0.528577,0.5198874,0.053129733,0.3615148,0.80334306,0.062012047,0.60611755,0.81374776,0.24563196,0.34170365,0.7105565,0.2512276,0.6456983,0.8919889,0.28342468,0.42850563,0.46530256,0.2505157,0.56039196,0.30045837,0.3544581,0.4192654,0.7909292,0.35208368,0.5625091,0.7999949,0.6540743,0.39498967,0.726999,0.6492444,0.59239215,0.5820931,0.9516632,0.369972,0.5628977,0.958841,0.6311205,0.65211034,104
105,0.002482782,0.49147338,0.49139655,-0.004634564,0.4705217,0.3326738,-0.0031358125,0.5069722,0.35523373,-0.0051257187,0.44470155,0.35798267,0.00058566907,0.52779853,0.5497343,0.051820725,0.36117738,0.78517586,0.061570443,0.6050286,0.8198216,0.24745964,0.34228218,0.7073099,0.24865566,0.64717615,0.8569191,0.2837212,0.4280915,0.4777337,0.25233585,0.5624139,0.33429548,0.35777813,0.42116675,0.79552674,0.35488302,0.5633444,0.80133176,0.6525494,0.39528537,0.7163675,0.64806926,0.59205866,0.5760505,0.9532993,0.36890364,0.5276382,0.96132123,0.6304937,0.6248896,105
106,0.0018308847,0.4914164,0.51787543,-0.005785956,0.47131547,0.32037234,-0.004704467,0.50590503,0.36008403,-0.007438927,0.44542405,0.32328245,-0.00160571,0.52693796,0.5532355,0.050691128,0.36103773,0.7584933,0.059751406,0.6062245,0.8131947,0.24768692,0.34180504,0.72838837,0.24820225,0.6466685,0.8610002,0.28297377,0.42564195,0.47418293,0.2503438,0.5637615,0.3378891,0.35624838,0.4180457,0.79721236,0.35286158,0.5620815,0.8033468,0.6532482,0.39535344,0.7302966,0.6461703,0.5936737,0.8381984,0.96312255,0.369523,0.6546624,0.96066374,0.62964946,0.6092152,106
107,0.0010990789,0.49107635,0.51849574,-0.0072744093,0.47191533,0.287766,-0.0059110536,0.50476164,0.33255833,-0.009040944,0.44628677,0.27787668,-0.0032716636,0.5257658,0.5243133,0.049437523,0.3602078,0.7218389,0.059124686,0.6056304,0.7995603,0.2501246,0.3411288,0.7230015,0.247228,0.6482195,0.86067235,0.2840553,0.42270812,0.4548704,0.25186104,0.5661315,0.3859116,0.35674202,0.4193611,0.7938795,0.35391197,0.5623112,0.8140616,0.6527028,0.3938987,0.7100767,0.64507806,0.5931232,0.8290612,0.9535161,0.3692041,0.5294156,0.95904994,0.63069797,0.6306057,107
108,0.0016939355,0.4911774,0.4969261,-0.0072808093,0.47169268,0.27251458,-0.0058721206,0.5044806,0.34569877,-0.010878978,0.44603127,0.26447314,-0.0048208446,0.5249424,0.5105508,0.051826738,0.3566503,0.76431954,0.055249494,0.60493064,0.752707,0.2495336,0.34031555,0.71046996,0.24622917,0.6488508,0.85975945,0.29049703,0.41895074,0.49029896,0.24697727,0.56495607,0.32713768,0.35727808,0.41646707,0.813676,0.3530298,0.560207,0.7991995,0.6518567,0.39547688,0.73880416,0.646958,0.5926104,0.565773,0.9526466,0.36755186,0.5439831,0.95309186,0.6293767,0.6461333,108
109,-0.00036092254,0.48861343,0.47100502,-0.008691743,0.4680526,0.2728105,-0.007761366,0.5040762,0.31316534,-0.0117683625,0.44266152,0.27787352,-0.0061819344,0.5252508,0.5039607,0.049908575,0.3567347,0.75700223,0.054977354,0.6045317,0.75456667,0.25103664,0.33906782,0.7122793,0.24564467,0.650237,0.85123503,0.2846594,0.42128524,0.478258,0.24099347,0.5689909,0.3235772,0.35645387,0.41673136,0.81056696,0.35187158,0.5598814,0.8030747,0.65125936,0.39411038,0.71390927,0.64833856,0.5933567,0.83806324,0.9510491,0.36407372,0.5748905,0.9579417,0.62995684,0.6558853,109
110,-0.0003846017,0.49078238,0.44582388,-0.009268286,0.47028422,0.2457926,-0.008021957,0.5058383,0.31084916,-0.013890551,0.44434774,0.23434643,-0.0072143334,0.5271925,0.46283925,0.04942895,0.35334978,0.68952775,0.050920233,0.60486597,0.70150936,0.2495374,0.33894902,0.6902695,0.24620502,0.64616996,0.8957472,0.28931674,0.4226302,0.48696285,0.24981707,0.55564517,0.3998921,0.35935935,0.41596723,0.81766874,0.3552919,0.5596304,0.8030863,0.6523405,0.39392138,0.72333384,0.6485372,0.5915395,0.82979774,0.9515547,0.36608788,0.5506031,0.96034884,0.630136,0.6519709,110
111,-0.0011318281,0.48902863,0.45627144,-0.010382557,0.4684616,0.23488915,-0.008595908,0.50401205,0.27928758,-0.0150790885,0.443397,0.20937014,-0.0081502,0.52628934,0.39411512,0.04465735,0.35468614,0.6364615,0.04999344,0.604372,0.7040075,0.24516825,0.33799455,0.6498663,0.24610972,0.643821,0.89105296,0.29251415,0.4194944,0.48436013,0.24824546,0.55178523,0.33879575,0.35970336,0.4142847,0.809783,0.3580104,0.5582172,0.7894107,0.6520089,0.39257002,0.71192175,0.6503409,0.59361583,0.80165,0.95090735,0.36700606,0.556834,0.9602983,0.6296974,0.6621422,111
